"dialog_id","turn_id","domains","domains_original","context","schema","target","is_api_call"
"1_00013","2","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
Last User Utterance:Can you look for Taverna restaurant in Sunnyvale?
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","What time would you like me to reserve the table for?","0"
"1_00013","3","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
User: Can you look for Taverna restaurant in Sunnyvale?
System: What time would you like me to reserve the table for?
Last User Utterance:Book the table for evening 5:45.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","Please confirm: You want me to reserve a table for 4 people at Taverna Bistro in Sunnyvale for today at 5:45 pm.","0"
"1_00013","4","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
User: Can you look for Taverna restaurant in Sunnyvale?
System: What time would you like me to reserve the table for?
User: Book the table for evening 5:45.
System: Please confirm: You want me to reserve a table for 4 people at Taverna Bistro in Sunnyvale for today at 5:45 pm.
Last User Utterance:Yes, That sounds good to me.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","ApiCall(method='ReserveRestaurant', parameters={'date': '2019-03-01', 'location': 'Sunnyvale', 'number_of_seats': '4', 'restaurant_name': 'Taverna Bistro', 'time': '17:45'})","1"
"1_00013","5","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
User: Can you look for Taverna restaurant in Sunnyvale?
System: What time would you like me to reserve the table for?
User: Book the table for evening 5:45.
System: Please confirm: You want me to reserve a table for 4 people at Taverna Bistro in Sunnyvale for today at 5:45 pm.
Last User Utterance:Yes, That sounds good to me.
End Dialog History

Search Results:
{'search_results': {'address': '133 South Murphy Avenue', 'category': 'Mediterranean', 'date': '2019-03-01', 'has_seating_outdoors': 'True', 'has_vegetarian_options': 'False', 'location': 'Sunnyvale', 'number_of_seats': '4', 'phone_number': '408-735-9971', 'price_range': 'moderate', 'rating': '4.00', 'restaurant_name': 'Taverna Bistro', 'time': '18:00'}}
End Search Results
ApiCall(method='ReserveRestaurant', parameters={'date': '2019-03-01', 'location': 'Sunnyvale', 'number_of_seats': '4', 'restaurant_name': 'Taverna Bistro', 'time': '17:45'})","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","Regretfully I would like you to inform you that your reservation at Taverna Bistro was made. Do you want me to try for 4 people for today at 6 pm?","0"
"1_00013","6","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
User: Can you look for Taverna restaurant in Sunnyvale?
System: What time would you like me to reserve the table for?
User: Book the table for evening 5:45.
System: Please confirm: You want me to reserve a table for 4 people at Taverna Bistro in Sunnyvale for today at 5:45 pm.
User: Yes, That sounds good to me.
System: Regretfully I would like you to inform you that your reservation at Taverna Bistro was made. Do you want me to try for 4 people for today at 6 pm?
Last User Utterance:No. Don't do thst.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","Is there anything else I can help you with?","0"
"1_00013","7","restaurants","Restaurants_2","User: Can You help me in booking a table for four people at a restaurant?
System: Do you have a preference in restaurants?
User: Can you look for Taverna restaurant in Sunnyvale?
System: What time would you like me to reserve the table for?
User: Book the table for evening 5:45.
System: Please confirm: You want me to reserve a table for 4 people at Taverna Bistro in Sunnyvale for today at 5:45 pm.
User: Yes, That sounds good to me.
System: Regretfully I would like you to inform you that your reservation at Taverna Bistro was made. Do you want me to try for 4 people for today at 6 pm?
User: No. Don't do thst.
System: Is there anything else I can help you with?
Last User Utterance:No. That will be all. Thank you.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","I am glad I could help. Have a nice day.","0"
"1_00014","1","restaurants","Restaurants_2","
Last User Utterance:Please make a dinner reservation in Livermore.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","Which venue do you prefer?","0"
"1_00014","2","restaurants","Restaurants_2","User: Please make a dinner reservation in Livermore.
System: Which venue do you prefer?
Last User Utterance:I like Sai's T.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","What time?","0"
"1_00014","3","restaurants","Restaurants_2","User: Please make a dinner reservation in Livermore.
System: Which venue do you prefer?
User: I like Sai's T.
System: What time?
Last User Utterance:12:00 please.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","I understand I am making reservations today for 2 at Sai's T Restaurant in Livermore at 12 pm.","0"
"1_00014","4","restaurants","Restaurants_2","User: Please make a dinner reservation in Livermore.
System: Which venue do you prefer?
User: I like Sai's T.
System: What time?
User: 12:00 please.
System: I understand I am making reservations today for 2 at Sai's T Restaurant in Livermore at 12 pm.
Last User Utterance:I changed my mind. How about Kiku restaurant.
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","You want a table for 2 today at Kiku Sushi. Is that right?","0"
"1_00014","5","restaurants","Restaurants_2","User: Please make a dinner reservation in Livermore.
System: Which venue do you prefer?
User: I like Sai's T.
System: What time?
User: 12:00 please.
System: I understand I am making reservations today for 2 at Sai's T Restaurant in Livermore at 12 pm.
User: I changed my mind. How about Kiku restaurant.
System: You want a table for 2 today at Kiku Sushi. Is that right?
Last User Utterance:Exactly. What food type is on the menu?
End Dialog History

","Schema for Restaurants
Intent: ReserveRestaurant
required slots: restaurant name,location,time
optional slots: number of seats,date
Intent: FindRestaurants
required slots: category,location
optional slots: price range,has vegetarian options,has seating outdoors","ApiCall(method='ReserveRestaurant', parameters={'date': '2019-03-01', 'location': 'Livermore', 'number_of_seats': '2', 'restaurant_name': 'Kiku Sushi', 'time': '12:00'})","1"
